1.0,0.0,0.0,0.6554621848739497,0.6530612244897959,0.5106382978723405,0.37927158273381295,0.3672763222936233,0.32179226069246436,0.4446177847113885,15
1.0,0.0,0.0,0.2857142857142857,0.29591836734693877,0.2553191489361702,0.09240107913669064,0.07909045971329708,0.08044806517311609,0.124804992199688,6
0.0,0.0,1.0,0.32773109243697474,0.30612244897959184,0.2553191489361702,0.0764388489208633,0.07661888284725654,0.07331975560081465,0.078003120124805,7
0.0,1.0,0.0,0.773109243697479,0.7346938775510203,0.4893617021276596,0.37994604316546765,0.310430054374691,0.36048879837067205,0.3666146645865835,13
0.0,0.0,1.0,0.3445378151260504,0.3571428571428571,0.2765957446808511,0.1079136690647482,0.1013346515076619,0.1140529531568228,0.10140405616224651,6
0.0,1.0,0.0,0.6134453781512605,0.5714285714285714,0.4255319148936171,0.24910071942446044,0.240731586752348,0.2790224032586558,0.2433697347893916,9
0.0,0.0,1.0,0.32773109243697474,0.33673469387755106,0.3829787234042553,0.08295863309352516,0.06327236777063766,0.09063136456211812,0.1170046801872075,9
0.0,0.0,1.0,0.22689075630252098,0.21428571428571427,0.21276595744680854,0.04721223021582733,0.045971329708353936,0.030549898167006113,0.04680187207488301,5
0.0,1.0,0.0,0.6890756302521007,0.7448979591836734,0.5744680851063829,0.39680755395683454,0.4132476520019772,0.3869653767820774,0.37909516380655234,8
1.0,0.0,0.0,0.8487394957983193,0.826530612244898,0.7446808510638298,0.7302158273381295,0.7968363816114681,0.7505091649694501,0.6021840873634946,9
0.0,0.0,1.0,0.4453781512605042,0.4285714285714286,0.3191489361702128,0.1845773381294964,0.20909540286702916,0.17617107942973523,0.140405616224649,7
0.0,0.0,1.0,0.7815126050420168,0.7346938775510203,0.553191489361702,0.47032374100719426,0.5051903114186851,0.4460285132382892,0.4290171606864276,10
0.0,0.0,1.0,0.0,0.010204081632653045,0.14893617021276595,0.002922661870503597,0.001977261492832427,0.008146639511201629,0.014040561622464899,3
0.0,0.0,1.0,0.2016806722689075,0.21428571428571427,0.21276595744680854,0.03664568345323741,0.03460207612456748,0.04073319755600814,0.0390015600624025,5
1.0,0.0,0.0,0.773109243697479,0.7755102040816327,0.5957446808510638,0.5227068345323741,0.4943153732081067,0.5651731160896131,0.5304212168486739,9
0.0,0.0,1.0,0.46218487394957986,0.4897959183673469,0.6382978723404256,0.18907374100719423,0.1517548195748888,0.21283095723014256,0.21060842433697355,16
1.0,0.0,0.0,0.7142857142857142,0.7346938775510203,0.6170212765957447,0.41861510791366907,0.3717251606524963,0.3737270875763747,0.41341653666146655,19
0.0,0.0,1.0,0.6554621848739497,0.6326530612244897,0.4893617021276596,0.2848471223021583,0.2748393475037073,0.269857433808554,0.32059282371294856,8
0.0,0.0,1.0,0.3445378151260504,0.33673469387755106,0.3191489361702128,0.09824640287769784,0.08403361344537814,0.109979633401222,0.10140405616224651,11
1.0,0.0,0.0,0.5882352941176471,0.6938775510204082,0.5106382978723405,0.3183453237410072,0.2862086010874938,0.32993890020366595,0.358814352574103,9
0.0,0.0,1.0,0.3529411764705882,0.3571428571428571,0.3404255319148936,0.08925359712230214,0.08947108255066732,0.08248472505091647,0.0873634945397816,5
0.0,0.0,1.0,0.1512605042016807,0.1530612244897959,0.23404255319148942,0.03012589928057554,0.022244191794364803,0.03156822810590631,0.040561622464898604,5
1.0,0.0,0.0,0.6638655462184875,0.7142857142857143,0.553191489361702,0.3925359712230216,0.32525951557093424,0.4470468431771894,0.4126365054602185,9
0.0,1.0,0.0,0.6974789915966386,0.6836734693877551,0.9361702127659574,0.47504496402877694,0.29115175481957484,0.4185336048879837,0.608424336973479,14
1.0,0.0,0.0,0.6050420168067228,0.5408163265306122,0.46808510638297873,0.28574640287769787,0.2941176470588235,0.3146639511201629,0.24024960998439943,7
0.0,1.0,0.0,0.47058823529411764,0.4285714285714286,0.46808510638297873,0.19806654676258995,0.17103311913000493,0.22810590631364563,0.21060842433697355,9
0.0,1.0,0.0,0.7310924369747899,0.7244897959183673,0.5106382978723405,0.42963129496402874,0.4547701433514582,0.3971486761710794,0.40405616224648994,11
1.0,0.0,0.0,0.7815126050420168,0.7959183673469387,0.6595744680851064,0.4842625899280575,0.45081562036579337,0.5407331975560082,0.4602184087363495,9
0.0,0.0,1.0,0.6890756302521007,0.6938775510204082,0.7021276595744681,0.3767985611510791,0.2926347009391992,0.3706720977596741,0.4602184087363495,13
1.0,0.0,0.0,0.31092436974789917,0.30612244897959184,0.3191489361702128,0.07329136690647481,0.0514087988136431,0.0845213849287169,0.0982839313572543,12
1.0,0.0,0.0,0.6806722689075629,0.6530612244897959,0.6595744680851064,0.3860161870503597,0.3722194760257044,0.3716904276985743,0.4141965678627146,10
0.0,1.0,0.0,0.773109243697479,0.7653061224489796,0.7872340425531915,0.6151079136690648,0.5773603559070687,0.5794297352342158,0.5865834633385336,11
1.0,0.0,0.0,0.4789915966386554,0.4897959183673469,0.4255319148936171,0.20840827338129495,0.17251606524962926,0.24032586558044805,0.23400936037441503,10
0.0,0.0,1.0,0.5126050420168067,0.4897959183673469,0.553191489361702,0.19514388489208634,0.14878892733564014,0.20672097759674132,0.18408736349453983,7
0.0,0.0,1.0,0.6974789915966386,0.6632653061224489,0.553191489361702,0.3489208633093525,0.34305486900642607,0.3340122199592668,0.3697347893915757,10
